trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
55,False,"{'a': 0.5, 'e': 0.2}",30,8,33.89066773799884,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
56,False,"{'a': 0.5, 'e': 0.2}",20,0,28.850246120701648,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
57,False,"{'a': 0.5, 'e': 0.2}",30,20,18.208984192057557,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
58,False,"{'a': 0.5, 'e': 0.2}",30,11,11.906005698215143,"{0: 17, 1: 1, 2: 1, 3: 0, 4: 0}",1
59,False,"{'a': 0.5, 'e': 0.2}",20,14,10.064553000534676,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
60,False,"{'a': 0.5, 'e': 0.2}",25,1,-20.326710916140723,"{0: 21, 1: 2, 2: 0, 3: 0, 4: 1}",1
61,False,"{'a': 0.5, 'e': 0.2}",25,2,-1.4416164119069446,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 1}",1
62,False,"{'a': 0.5, 'e': 0.2}",25,9,15.509563734636108,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 0}",1
63,False,"{'a': 0.5, 'e': 0.2}",25,5,18.26139748104806,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",1
64,False,"{'a': 0.5, 'e': 0.2}",30,11,24.55595279748462,"{0: 18, 1: 1, 2: 0, 3: 0, 4: 0}",1
65,False,"{'a': 0.5, 'e': 0.2}",20,6,-2.001296361712258,"{0: 12, 1: 0, 2: 2, 3: 0, 4: 0}",1
66,False,"{'a': 0.5, 'e': 0.2}",20,0,11.684521761097946,"{0: 19, 1: 0, 2: 0, 3: 1, 4: 0}",0
67,False,"{'a': 0.5, 'e': 0.2}",20,7,6.96900958871227,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
68,False,"{'a': 0.5, 'e': 0.2}",20,11,3.604968948506772,"{0: 7, 1: 2, 2: 0, 3: 0, 4: 0}",1
69,False,"{'a': 0.5, 'e': 0.2}",25,17,4.432882334777404,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
70,False,"{'a': 0.5, 'e': 0.2}",25,12,9.65881572184335,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
71,False,"{'a': 0.5, 'e': 0.2}",25,8,20.47937967953124,"{0: 16, 1: 1, 2: 0, 3: 0, 4: 0}",1
72,False,"{'a': 0.5, 'e': 0.2}",25,11,14.075985355720412,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
73,False,"{'a': 0.5, 'e': 0.2}",20,10,0.3758153442806671,"{0: 8, 1: 1, 2: 1, 3: 0, 4: 0}",1
74,False,"{'a': 0.5, 'e': 0.2}",20,6,4.299245393631548,"{0: 12, 1: 0, 2: 2, 3: 0, 4: 0}",1
75,False,"{'a': 0.5, 'e': 0.2}",25,3,1.4725122894325395,"{0: 20, 1: 0, 2: 1, 3: 1, 4: 0}",1
76,False,"{'a': 0.5, 'e': 0.2}",35,17,9.06440598994053,"{0: 16, 1: 0, 2: 2, 3: 0, 4: 0}",1
77,False,"{'a': 0.5, 'e': 0.2}",20,6,0.8776261013509443,"{0: 12, 1: 0, 2: 2, 3: 0, 4: 0}",1
78,False,"{'a': 0.5, 'e': 0.2}",20,7,23.270848880917278,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
79,False,"{'a': 0.5, 'e': 0.2}",30,18,18.95420827693997,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
