trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
93,False,"{'a': 0.5, 'e': 0.286225}",30,20,19.574392335368184,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
94,False,"{'a': 0.5, 'e': 0.2809}",20,0,-54.995062817363966,"{0: 16, 1: 0, 2: 2, 3: 1, 4: 1}",0
95,False,"{'a': 0.5, 'e': 0.275625}",20,0,22.97060638980705,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",0
96,False,"{'a': 0.5, 'e': 0.2704}",30,14,9.817363108001604,"{0: 14, 1: 1, 2: 1, 3: 0, 4: 0}",1
97,False,"{'a': 0.5, 'e': 0.265225}",25,8,-10.00157489858866,"{0: 14, 1: 1, 2: 1, 3: 1, 4: 0}",1
98,False,"{'a': 0.5, 'e': 0.2601}",25,11,-39.179509431453376,"{0: 9, 1: 1, 2: 3, 3: 1, 4: 0}",1
99,False,"{'a': 0.5, 'e': 0.255025}",25,13,10.244458175680194,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
100,False,"{'a': 0.5, 'e': 0.25}",25,17,6.46895847051932,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
101,False,"{'a': 0.5, 'e': 0.245025}",30,19,18.977570589313416,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
102,False,"{'a': 0.5, 'e': 0.2401}",25,15,17.101974260763214,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
103,False,"{'a': 0.5, 'e': 0.235225}",25,16,17.87731308149631,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
104,False,"{'a': 0.5, 'e': 0.2304}",20,6,17.473787811299715,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
105,False,"{'a': 0.5, 'e': 0.225625}",25,11,-34.30120614009786,"{0: 11, 1: 2, 2: 0, 3: 0, 4: 1}",1
106,False,"{'a': 0.5, 'e': 0.2209}",25,13,14.879891678731001,"{0: 11, 1: 1, 2: 0, 3: 0, 4: 0}",1
107,False,"{'a': 0.5, 'e': 0.216225}",25,6,31.34697483236924,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
108,False,"{'a': 0.5, 'e': 0.2116}",30,20,15.911940050584786,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
