trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
1,False,"{'a': 0.5, 'e': 0.98}",30,0,-131.42610654357023,"{0: 17, 1: 4, 2: 7, 3: 1, 4: 1}",0
2,False,"{'a': 0.5, 'e': 0.96}",30,0,-162.34395291485563,"{0: 18, 1: 6, 2: 2, 3: 1, 4: 3}",0
3,False,"{'a': 0.5, 'e': 0.94}",20,0,-83.25158045300503,"{0: 13, 1: 2, 2: 3, 3: 1, 4: 1}",0
4,False,"{'a': 0.5, 'e': 0.9199999999999999}",20,0,-135.26879582246934,"{0: 12, 1: 0, 2: 5, 3: 1, 4: 2}",0
5,False,"{'a': 0.5, 'e': 0.8999999999999999}",20,0,-114.43720155656308,"{0: 12, 1: 4, 2: 1, 3: 1, 4: 2}",0
6,False,"{'a': 0.5, 'e': 0.8799999999999999}",30,0,-137.2909920692654,"{0: 20, 1: 3, 2: 4, 3: 1, 4: 2}",0
7,False,"{'a': 0.5, 'e': 0.8599999999999999}",20,0,-75.6811668503533,"{0: 14, 1: 1, 2: 3, 3: 1, 4: 1}",0
8,False,"{'a': 0.5, 'e': 0.8399999999999999}",20,0,-72.50434318874345,"{0: 13, 1: 4, 2: 1, 3: 1, 4: 1}",0
9,False,"{'a': 0.5, 'e': 0.8199999999999998}",25,0,-60.708644552580594,"{0: 19, 1: 2, 2: 3, 3: 0, 4: 1}",0
10,False,"{'a': 0.5, 'e': 0.7999999999999998}",20,0,-71.2336143536899,"{0: 12, 1: 3, 2: 3, 3: 2, 4: 0}",0
11,False,"{'a': 0.5, 'e': 0.7799999999999998}",30,20,-61.91453190999181,"{0: 6, 1: 0, 2: 3, 3: 0, 4: 1}",1
12,False,"{'a': 0.5, 'e': 0.7599999999999998}",30,0,-114.3773015568479,"{0: 22, 1: 1, 2: 5, 3: 0, 4: 2}",0
13,False,"{'a': 0.5, 'e': 0.7399999999999998}",30,17,-118.56654218846958,"{0: 8, 1: 2, 2: 0, 3: 0, 4: 3}",1
14,False,"{'a': 0.5, 'e': 0.7199999999999998}",25,0,-22.716248745115273,"{0: 19, 1: 2, 2: 4, 3: 0, 4: 0}",0
15,False,"{'a': 0.5, 'e': 0.6999999999999997}",25,0,-122.65720677294024,"{0: 14, 1: 3, 2: 6, 3: 1, 4: 1}",0
16,False,"{'a': 0.5, 'e': 0.6799999999999997}",30,17,-39.46049896203418,"{0: 10, 1: 1, 2: 1, 3: 0, 4: 1}",1
17,False,"{'a': 0.5, 'e': 0.6599999999999997}",20,0,-132.73924176483024,"{0: 10, 1: 4, 2: 4, 3: 0, 4: 2}",0
18,False,"{'a': 0.5, 'e': 0.6399999999999997}",20,8,-83.43822880024223,"{0: 7, 1: 0, 2: 3, 3: 1, 4: 1}",1
19,False,"{'a': 0.5, 'e': 0.6199999999999997}",20,0,-29.541959682138547,"{0: 16, 1: 0, 2: 3, 3: 1, 4: 0}",0
20,False,"{'a': 0.5, 'e': 0.5999999999999996}",20,8,-30.679741270242037,"{0: 7, 1: 2, 2: 3, 3: 0, 4: 0}",1
21,False,"{'a': 0.5, 'e': 0.5799999999999996}",20,0,-74.91017091211485,"{0: 13, 1: 2, 2: 4, 3: 0, 4: 1}",0
22,False,"{'a': 0.5, 'e': 0.5599999999999996}",25,0,-56.55881405730158,"{0: 20, 1: 1, 2: 2, 3: 1, 4: 1}",0
23,False,"{'a': 0.5, 'e': 0.5399999999999996}",35,20,-6.841153223977753,"{0: 12, 1: 0, 2: 3, 3: 0, 4: 0}",1
24,False,"{'a': 0.5, 'e': 0.5199999999999996}",25,0,-115.13861219095877,"{0: 18, 1: 1, 2: 2, 3: 2, 4: 2}",0
25,False,"{'a': 0.5, 'e': 0.49999999999999956}",30,10,-22.271491599031247,"{0: 16, 1: 1, 2: 2, 3: 1, 4: 0}",1
26,False,"{'a': 0.5, 'e': 0.47999999999999954}",20,0,-31.671871990510354,"{0: 15, 1: 1, 2: 4, 3: 0, 4: 0}",0
27,False,"{'a': 0.5, 'e': 0.4599999999999995}",25,15,-16.20914990882259,"{0: 8, 1: 0, 2: 1, 3: 1, 4: 0}",1
28,False,"{'a': 0.5, 'e': 0.4399999999999995}",30,14,26.425570768961148,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
29,False,"{'a': 0.5, 'e': 0.4199999999999995}",20,8,11.730777795630853,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
30,False,"{'a': 0.5, 'e': 0.39999999999999947}",25,7,-31.029372108003976,"{0: 14, 1: 2, 2: 0, 3: 2, 4: 0}",1
31,False,"{'a': 0.5, 'e': 0.37999999999999945}",35,17,-80.16358167883615,"{0: 11, 1: 3, 2: 2, 3: 1, 4: 1}",1
32,False,"{'a': 0.5, 'e': 0.35999999999999943}",35,21,17.821819542330623,"{0: 13, 1: 1, 2: 0, 3: 0, 4: 0}",1
33,False,"{'a': 0.5, 'e': 0.3399999999999994}",20,0,32.14816956586022,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
34,False,"{'a': 0.5, 'e': 0.3199999999999994}",35,18,-38.9806535649787,"{0: 14, 1: 0, 2: 2, 3: 0, 4: 1}",1
35,False,"{'a': 0.5, 'e': 0.2999999999999994}",25,1,-11.771995706551255,"{0: 20, 1: 0, 2: 4, 3: 0, 4: 0}",1
36,False,"{'a': 0.5, 'e': 0.27999999999999936}",25,6,27.883490150838806,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
37,False,"{'a': 0.5, 'e': 0.25999999999999934}",20,6,-52.74999212410989,"{0: 11, 1: 0, 2: 1, 3: 1, 4: 1}",1
38,False,"{'a': 0.5, 'e': 0.23999999999999935}",20,9,-12.24658811631744,"{0: 8, 1: 1, 2: 2, 3: 0, 4: 0}",1
39,False,"{'a': 0.5, 'e': 0.21999999999999936}",30,19,22.334660783161183,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
40,False,"{'a': 0.5, 'e': 0.19999999999999937}",25,18,13.946106111847048,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
41,False,"{'a': 0.5, 'e': 0.17999999999999938}",30,15,5.703138448550116,"{0: 12, 1: 3, 2: 0, 3: 0, 4: 0}",1
42,False,"{'a': 0.5, 'e': 0.1599999999999994}",30,19,17.490680508374478,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
43,False,"{'a': 0.5, 'e': 0.1399999999999994}",25,13,-1.9161062699928435,"{0: 10, 1: 0, 2: 2, 3: 0, 4: 0}",1
44,False,"{'a': 0.5, 'e': 0.1199999999999994}",30,19,19.466082178407174,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
