trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
1,False,"{'a': 0.7, 'e': 1.0}",20,0,-55.447795568353676,"{0: 15, 1: 2, 2: 2, 3: 0, 4: 1}",0
2,False,"{'a': 0.7, 'e': 0.25}",20,0,-106.86240329903382,"{0: 13, 1: 0, 2: 4, 3: 2, 4: 1}",0
3,False,"{'a': 0.7, 'e': 0.1111111111111111}",25,0,-60.943046676852646,"{0: 21, 1: 2, 2: 0, 3: 0, 4: 2}",0
4,False,"{'a': 0.7, 'e': 0.0625}",25,0,-4.477757992316821,"{0: 23, 1: 0, 2: 1, 3: 1, 4: 0}",0
5,False,"{'a': 0.7, 'e': 0.04}",25,0,-40.48862245160726,"{0: 22, 1: 1, 2: 0, 3: 1, 4: 1}",0
6,False,"{'a': 0.7, 'e': 0.027777777777777776}",25,0,-29.831062078191664,"{0: 22, 1: 0, 2: 2, 3: 0, 4: 1}",0
7,False,"{'a': 0.7, 'e': 0.02040816326530612}",30,3,-127.45640809914188,"{0: 22, 1: 0, 2: 0, 3: 2, 4: 3}",1
8,False,"{'a': 0.7, 'e': 0.015625}",20,4,19.063808630666045,"{0: 15, 1: 1, 2: 0, 3: 0, 4: 0}",1
9,False,"{'a': 0.7, 'e': 0.012345679012345678}",20,0,2.485108223055704,"{0: 19, 1: 0, 2: 0, 3: 1, 4: 0}",0
10,False,"{'a': 0.7, 'e': 0.01}",20,0,-9.887613735505012,"{0: 18, 1: 0, 2: 1, 3: 1, 4: 0}",0
11,False,"{'a': 0.7, 'e': 0.008264462809917356}",25,0,25.3492183675848,"{0: 24, 1: 0, 2: 1, 3: 0, 4: 0}",0
12,False,"{'a': 0.7, 'e': 0.006944444444444444}",20,12,12.634088346029241,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
13,False,"{'a': 0.7, 'e': 0.005917159763313609}",25,14,-87.63703015672954,"{0: 8, 1: 0, 2: 0, 3: 1, 4: 2}",1
14,False,"{'a': 0.7, 'e': 0.00510204081632653}",20,0,8.65458851461685,"{0: 19, 1: 0, 2: 0, 3: 1, 4: 0}",0
15,False,"{'a': 0.7, 'e': 0.0044444444444444444}",25,0,-131.97760062377648,"{0: 19, 1: 1, 2: 1, 3: 1, 4: 3}",0
16,False,"{'a': 0.7, 'e': 0.00390625}",20,3,23.297649335114855,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
17,False,"{'a': 0.7, 'e': 0.0034602076124567475}",25,17,11.915076915929628,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
18,False,"{'a': 0.7, 'e': 0.0030864197530864196}",30,0,-7.849764278218632,"{0: 29, 1: 0, 2: 0, 3: 0, 4: 1}",0
19,False,"{'a': 0.7, 'e': 0.002770083102493075}",35,19,21.09532486812147,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
20,False,"{'a': 0.7, 'e': 0.0025}",20,12,14.371622415112364,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
21,False,"{'a': 0.7, 'e': 0.0022675736961451248}",30,20,15.507215927476475,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
22,False,"{'a': 0.7, 'e': 0.002066115702479339}",30,13,30.364262420407584,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
23,False,"{'a': 0.7, 'e': 0.001890359168241966}",25,16,13.742867587099376,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
24,False,"{'a': 0.7, 'e': 0.001736111111111111}",25,11,-12.243925672535134,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 1}",1
25,False,"{'a': 0.7, 'e': 0.0016}",25,0,-45.00005706044269,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 2}",0
26,False,"{'a': 0.7, 'e': 0.0014792899408284023}",25,10,22.938404365268187,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
27,False,"{'a': 0.7, 'e': 0.0013717421124828531}",25,8,19.79153216700494,"{0: 16, 1: 1, 2: 0, 3: 0, 4: 0}",1
28,False,"{'a': 0.7, 'e': 0.0012755102040816326}",20,0,23.855298263026153,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
29,False,"{'a': 0.7, 'e': 0.0011890606420927466}",25,0,24.560033257891597,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
30,False,"{'a': 0.7, 'e': 0.0011111111111111111}",20,4,23.257679517470773,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
