trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
1,False,"{'a': 0.2, 'e': 0.995}",35,0,-215.89336496031407,"{0: 19, 1: 4, 2: 8, 3: 1, 4: 3}",0
2,False,"{'a': 0.2, 'e': 0.99}",25,5,-118.04534421529586,"{0: 10, 1: 1, 2: 8, 3: 0, 4: 1}",1
3,False,"{'a': 0.2, 'e': 0.985}",20,0,-86.319072334434,"{0: 13, 1: 2, 2: 3, 3: 1, 4: 1}",0
4,False,"{'a': 0.2, 'e': 0.98}",25,0,-247.83112557580054,"{0: 12, 1: 4, 2: 4, 3: 0, 4: 5}",0
5,False,"{'a': 0.2, 'e': 0.975}",30,0,-121.26134978813036,"{0: 20, 1: 4, 2: 2, 3: 3, 4: 1}",0
6,False,"{'a': 0.2, 'e': 0.97}",20,0,-123.1229371221417,"{0: 12, 1: 3, 2: 2, 3: 1, 4: 2}",0
7,False,"{'a': 0.2, 'e': 0.965}",25,0,-129.01984383812058,"{0: 13, 1: 5, 2: 4, 3: 2, 4: 1}",1
8,False,"{'a': 0.2, 'e': 0.96}",30,0,-176.74154523906793,"{0: 17, 1: 4, 2: 6, 3: 0, 4: 3}",0
9,False,"{'a': 0.2, 'e': 0.955}",20,0,-102.6710467355468,"{0: 12, 1: 5, 2: 1, 3: 0, 4: 2}",0
10,False,"{'a': 0.2, 'e': 0.95}",30,0,-77.75213759167876,"{0: 23, 1: 1, 2: 4, 3: 1, 4: 1}",0
11,False,"{'a': 0.2, 'e': 0.945}",20,0,-138.47710818962057,"{0: 13, 1: 1, 2: 3, 3: 0, 4: 3}",0
12,False,"{'a': 0.2, 'e': 0.94}",20,0,-145.51848439590557,"{0: 12, 1: 2, 2: 3, 3: 0, 4: 3}",0
13,False,"{'a': 0.2, 'e': 0.9349999999999999}",20,0,-67.8808153875675,"{0: 15, 1: 1, 2: 2, 3: 1, 4: 1}",0
14,False,"{'a': 0.2, 'e': 0.9299999999999999}",30,0,-136.00537074424705,"{0: 19, 1: 2, 2: 7, 3: 0, 4: 2}",0
15,False,"{'a': 0.2, 'e': 0.9249999999999999}",20,1,-59.294257657396365,"{0: 12, 1: 1, 2: 5, 3: 1, 4: 0}",1
16,False,"{'a': 0.2, 'e': 0.9199999999999999}",25,0,-87.53689777443876,"{0: 16, 1: 2, 2: 6, 3: 0, 4: 1}",0
17,False,"{'a': 0.2, 'e': 0.9149999999999999}",25,0,-13.975556292158553,"{0: 23, 1: 0, 2: 0, 3: 2, 4: 0}",0
18,False,"{'a': 0.2, 'e': 0.9099999999999999}",20,0,-90.32533367310143,"{0: 11, 1: 3, 2: 3, 3: 3, 4: 0}",0
19,False,"{'a': 0.2, 'e': 0.9049999999999999}",35,4,-124.13575772551084,"{0: 21, 1: 1, 2: 7, 3: 0, 4: 2}",1
20,False,"{'a': 0.2, 'e': 0.8999999999999999}",20,0,-237.1012598474577,"{0: 11, 1: 0, 2: 3, 3: 1, 4: 5}",0
21,False,"{'a': 0.2, 'e': 0.8949999999999999}",25,12,-46.67411599800063,"{0: 9, 1: 2, 2: 1, 3: 0, 4: 1}",1
22,False,"{'a': 0.2, 'e': 0.8899999999999999}",30,12,-105.35609612975308,"{0: 9, 1: 2, 2: 5, 3: 1, 4: 1}",1
23,False,"{'a': 0.2, 'e': 0.8849999999999999}",20,0,-183.814987842765,"{0: 12, 1: 2, 2: 1, 3: 1, 4: 4}",0
24,False,"{'a': 0.2, 'e': 0.8799999999999999}",20,0,-103.22819500367277,"{0: 12, 1: 4, 2: 2, 3: 0, 4: 2}",0
25,False,"{'a': 0.2, 'e': 0.8749999999999999}",20,0,-94.41826195718197,"{0: 13, 1: 1, 2: 4, 3: 1, 4: 1}",0
26,False,"{'a': 0.2, 'e': 0.8699999999999999}",25,0,-203.83938152139726,"{0: 11, 1: 5, 2: 5, 3: 1, 4: 3}",0
27,False,"{'a': 0.2, 'e': 0.8649999999999999}",25,0,-80.30683989784308,"{0: 18, 1: 2, 2: 3, 3: 1, 4: 1}",0
28,False,"{'a': 0.2, 'e': 0.8599999999999999}",30,3,-191.15587745490436,"{0: 15, 1: 4, 2: 3, 3: 2, 4: 3}",1
29,False,"{'a': 0.2, 'e': 0.8549999999999999}",30,0,-96.80165376232593,"{0: 20, 1: 4, 2: 4, 3: 1, 4: 1}",0
30,False,"{'a': 0.2, 'e': 0.8499999999999999}",25,0,-46.67383658915029,"{0: 20, 1: 2, 2: 0, 3: 3, 4: 0}",0
31,False,"{'a': 0.2, 'e': 0.8449999999999999}",25,0,-165.00017823871733,"{0: 14, 1: 1, 2: 6, 3: 2, 4: 2}",0
32,False,"{'a': 0.2, 'e': 0.8399999999999999}",25,0,-153.9506789417299,"{0: 15, 1: 4, 2: 3, 3: 0, 4: 3}",0
33,False,"{'a': 0.2, 'e': 0.8349999999999999}",20,0,-125.38511348883972,"{0: 12, 1: 4, 2: 0, 3: 2, 4: 2}",0
34,False,"{'a': 0.2, 'e': 0.8299999999999998}",20,11,-53.27685573813826,"{0: 6, 1: 1, 2: 0, 3: 1, 4: 1}",1
35,False,"{'a': 0.2, 'e': 0.8249999999999998}",20,0,-111.49271978577104,"{0: 12, 1: 2, 2: 3, 3: 2, 4: 1}",0
36,False,"{'a': 0.2, 'e': 0.8199999999999998}",30,0,-62.81451495839928,"{0: 20, 1: 5, 2: 4, 3: 1, 4: 0}",1
37,False,"{'a': 0.2, 'e': 0.8149999999999998}",25,0,-176.37251261697534,"{0: 14, 1: 3, 2: 4, 3: 1, 4: 3}",0
38,False,"{'a': 0.2, 'e': 0.8099999999999998}",25,0,-77.15885706649571,"{0: 18, 1: 0, 2: 6, 3: 0, 4: 1}",1
39,False,"{'a': 0.2, 'e': 0.8049999999999998}",20,0,-48.36974600552402,"{0: 14, 1: 1, 2: 4, 3: 1, 4: 0}",0
40,False,"{'a': 0.2, 'e': 0.7999999999999998}",25,15,-17.39726345454993,"{0: 6, 1: 2, 2: 2, 3: 0, 4: 0}",1
41,False,"{'a': 0.2, 'e': 0.7949999999999998}",25,10,2.681446560601092,"{0: 13, 1: 0, 2: 2, 3: 0, 4: 0}",1
42,False,"{'a': 0.2, 'e': 0.7899999999999998}",25,0,-139.74726424233845,"{0: 15, 1: 3, 2: 4, 3: 1, 4: 2}",0
43,False,"{'a': 0.2, 'e': 0.7849999999999998}",20,4,-68.77635396733373,"{0: 10, 1: 2, 2: 3, 3: 0, 4: 1}",1
44,False,"{'a': 0.2, 'e': 0.7799999999999998}",20,0,-13.91137704135324,"{0: 16, 1: 1, 2: 3, 3: 0, 4: 0}",0
45,False,"{'a': 0.2, 'e': 0.7749999999999998}",25,0,-101.7222280146756,"{0: 15, 1: 4, 2: 3, 3: 3, 4: 0}",0
46,False,"{'a': 0.2, 'e': 0.7699999999999998}",20,0,-49.38651468202105,"{0: 15, 1: 2, 2: 2, 3: 0, 4: 1}",0
47,False,"{'a': 0.2, 'e': 0.7649999999999998}",30,0,-143.26315002567,"{0: 22, 1: 0, 2: 5, 3: 0, 4: 3}",0
48,False,"{'a': 0.2, 'e': 0.7599999999999998}",20,0,-76.83621063382611,"{0: 13, 1: 4, 2: 1, 3: 1, 4: 1}",0
49,False,"{'a': 0.2, 'e': 0.7549999999999998}",25,0,-155.9781089676982,"{0: 15, 1: 2, 2: 4, 3: 2, 4: 2}",0
