trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
86,False,"{'a': 0.5, 'e': 0.5699999999999996}",20,0,-57.25217353397614,"{0: 15, 1: 2, 2: 1, 3: 1, 4: 1}",0
87,False,"{'a': 0.5, 'e': 0.5649999999999996}",20,0,-22.214258946173516,"{0: 16, 1: 1, 2: 2, 3: 1, 4: 0}",0
88,False,"{'a': 0.5, 'e': 0.5599999999999996}",30,17,-30.20853533427798,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 1}",1
89,False,"{'a': 0.5, 'e': 0.5549999999999996}",20,0,-46.80562428161947,"{0: 15, 1: 0, 2: 3, 3: 2, 4: 0}",0
90,False,"{'a': 0.5, 'e': 0.5499999999999996}",25,0,-49.39483180225677,"{0: 19, 1: 0, 2: 5, 3: 1, 4: 0}",0
91,False,"{'a': 0.5, 'e': 0.5449999999999996}",20,0,-43.79949038031189,"{0: 15, 1: 2, 2: 2, 3: 0, 4: 1}",0
92,False,"{'a': 0.5, 'e': 0.5399999999999996}",25,0,-62.610367605221974,"{0: 17, 1: 1, 2: 6, 3: 1, 4: 0}",0
93,False,"{'a': 0.5, 'e': 0.5349999999999996}",25,7,-48.69704865322957,"{0: 14, 1: 2, 2: 0, 3: 1, 4: 1}",1
94,False,"{'a': 0.5, 'e': 0.5299999999999996}",20,8,-5.08895608478407,"{0: 9, 1: 2, 2: 1, 3: 0, 4: 0}",1
95,False,"{'a': 0.5, 'e': 0.5249999999999996}",25,5,35.882544005209226,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
96,False,"{'a': 0.5, 'e': 0.5199999999999996}",20,2,-6.632082042716036,"{0: 14, 1: 2, 2: 2, 3: 0, 4: 0}",1
97,False,"{'a': 0.5, 'e': 0.5149999999999996}",25,0,-106.72366975776349,"{0: 18, 1: 1, 2: 4, 3: 0, 4: 2}",0
98,False,"{'a': 0.5, 'e': 0.5099999999999996}",25,7,-42.09894481384775,"{0: 14, 1: 1, 2: 2, 3: 0, 4: 1}",1
99,False,"{'a': 0.5, 'e': 0.5049999999999996}",30,0,-54.20570017708177,"{0: 23, 1: 3, 2: 3, 3: 0, 4: 1}",0
100,False,"{'a': 0.5, 'e': 0.49999999999999956}",20,0,-57.22360703605348,"{0: 14, 1: 3, 2: 2, 3: 0, 4: 1}",0
101,False,"{'a': 0.5, 'e': 0.49499999999999955}",20,0,-44.28372713397367,"{0: 16, 1: 1, 2: 2, 3: 0, 4: 1}",0
102,False,"{'a': 0.5, 'e': 0.48999999999999955}",20,8,-21.778134203518306,"{0: 9, 1: 1, 2: 1, 3: 1, 4: 0}",1
103,False,"{'a': 0.5, 'e': 0.48499999999999954}",30,11,-35.5046445949955,"{0: 14, 1: 2, 2: 1, 3: 2, 4: 0}",1
104,False,"{'a': 0.5, 'e': 0.47999999999999954}",30,0,-100.56010496188388,"{0: 26, 1: 0, 2: 0, 3: 1, 4: 3}",0
105,False,"{'a': 0.5, 'e': 0.47499999999999953}",30,15,-73.84204545454469,"{0: 8, 1: 0, 2: 5, 3: 2, 4: 0}",1
106,False,"{'a': 0.5, 'e': 0.46999999999999953}",20,11,-31.669688696981186,"{0: 7, 1: 1, 2: 0, 3: 0, 4: 1}",1
107,False,"{'a': 0.5, 'e': 0.4649999999999995}",20,0,-68.53338984810297,"{0: 13, 1: 2, 2: 4, 3: 0, 4: 1}",0
108,False,"{'a': 0.5, 'e': 0.4599999999999995}",25,0,-67.19305084410598,"{0: 20, 1: 3, 2: 0, 3: 0, 4: 2}",0
109,False,"{'a': 0.5, 'e': 0.4549999999999995}",20,0,-96.63240652500826,"{0: 13, 1: 1, 2: 3, 3: 2, 4: 1}",0
110,False,"{'a': 0.5, 'e': 0.4499999999999995}",20,0,4.990296878471047,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",0
111,False,"{'a': 0.5, 'e': 0.4449999999999995}",25,0,-61.49400389679842,"{0: 19, 1: 2, 2: 2, 3: 1, 4: 1}",0
112,False,"{'a': 0.5, 'e': 0.4399999999999995}",30,0,30.218631275163837,"{0: 28, 1: 2, 2: 0, 3: 0, 4: 0}",0
113,False,"{'a': 0.5, 'e': 0.4349999999999995}",20,14,2.2826982350083735,"{0: 5, 1: 0, 2: 1, 3: 0, 4: 0}",1
114,False,"{'a': 0.5, 'e': 0.4299999999999995}",20,10,-15.088147596972568,"{0: 8, 1: 1, 2: 0, 3: 1, 4: 0}",1
115,False,"{'a': 0.5, 'e': 0.4249999999999995}",25,9,-100.44892561086975,"{0: 11, 1: 0, 2: 2, 3: 1, 4: 2}",1
116,False,"{'a': 0.5, 'e': 0.4199999999999995}",25,13,10.287367366700659,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
117,False,"{'a': 0.5, 'e': 0.4149999999999995}",20,14,11.19208443901298,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
118,False,"{'a': 0.5, 'e': 0.4099999999999995}",25,0,-81.72149413365067,"{0: 17, 1: 3, 2: 3, 3: 1, 4: 1}",0
119,False,"{'a': 0.5, 'e': 0.40499999999999947}",20,12,13.557745549972417,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
120,False,"{'a': 0.5, 'e': 0.39999999999999947}",20,9,-30.8551475766677,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 1}",1
121,False,"{'a': 0.5, 'e': 0.39499999999999946}",30,10,6.64417157243114,"{0: 17, 1: 1, 2: 2, 3: 0, 4: 0}",1
122,False,"{'a': 0.5, 'e': 0.38999999999999946}",25,11,2.24840058721061,"{0: 12, 1: 0, 2: 2, 3: 0, 4: 0}",1
123,False,"{'a': 0.5, 'e': 0.38499999999999945}",25,0,-106.89658534029444,"{0: 16, 1: 3, 2: 3, 3: 2, 4: 1}",0
124,False,"{'a': 0.5, 'e': 0.37999999999999945}",25,12,-0.7611990902544741,"{0: 12, 1: 0, 2: 0, 3: 1, 4: 0}",1
125,False,"{'a': 0.5, 'e': 0.37499999999999944}",20,1,12.402726280335004,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 0}",1
126,False,"{'a': 0.5, 'e': 0.36999999999999944}",35,17,-33.621132069205075,"{0: 12, 1: 3, 2: 2, 3: 1, 4: 0}",1
127,False,"{'a': 0.5, 'e': 0.36499999999999944}",30,0,-44.06978075472284,"{0: 25, 1: 0, 2: 4, 3: 0, 4: 1}",0
128,False,"{'a': 0.5, 'e': 0.35999999999999943}",25,9,4.482169341714748,"{0: 14, 1: 0, 2: 2, 3: 0, 4: 0}",1
129,False,"{'a': 0.5, 'e': 0.3549999999999994}",20,11,3.3554042900129843,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
130,False,"{'a': 0.5, 'e': 0.3499999999999994}",20,0,-135.58282287917336,"{0: 14, 1: 1, 2: 1, 3: 1, 4: 3}",0
131,False,"{'a': 0.5, 'e': 0.3449999999999994}",20,11,8.275777317699145,"{0: 8, 1: 1, 2: 0, 3: 0, 4: 0}",1
132,False,"{'a': 0.5, 'e': 0.3399999999999994}",25,10,-62.54703974289363,"{0: 11, 1: 0, 2: 2, 3: 1, 4: 1}",1
