trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
1,False,"{'a': 0.5, 'e': 0.995}",30,0,-74.3874384973554,"{0: 21, 1: 2, 2: 5, 3: 2, 4: 0}",0
2,False,"{'a': 0.5, 'e': 0.99}",25,0,-141.5297007375932,"{0: 12, 1: 5, 2: 5, 3: 2, 4: 1}",0
3,False,"{'a': 0.5, 'e': 0.985}",25,0,-140.72174569521655,"{0: 12, 1: 8, 2: 2, 3: 1, 4: 2}",0
4,False,"{'a': 0.5, 'e': 0.98}",35,0,-147.25838593810695,"{0: 19, 1: 6, 2: 8, 3: 1, 4: 1}",0
5,False,"{'a': 0.5, 'e': 0.975}",20,0,-145.08519284053008,"{0: 9, 1: 7, 2: 0, 3: 2, 4: 2}",0
6,False,"{'a': 0.5, 'e': 0.97}",20,0,-57.491165531642174,"{0: 15, 1: 1, 2: 3, 3: 0, 4: 1}",0
7,False,"{'a': 0.5, 'e': 0.965}",25,0,-99.20383925252291,"{0: 19, 1: 0, 2: 4, 3: 0, 4: 2}",0
8,False,"{'a': 0.5, 'e': 0.96}",20,0,-65.02028999804514,"{0: 12, 1: 2, 2: 6, 3: 0, 4: 0}",0
9,False,"{'a': 0.5, 'e': 0.955}",25,0,-82.54540137783886,"{0: 16, 1: 4, 2: 4, 3: 0, 4: 1}",0
10,False,"{'a': 0.5, 'e': 0.95}",20,0,-172.63376833831174,"{0: 9, 1: 3, 2: 5, 3: 0, 4: 3}",0
11,False,"{'a': 0.5, 'e': 0.945}",20,6,-17.338381826525413,"{0: 10, 1: 1, 2: 3, 3: 0, 4: 0}",1
12,False,"{'a': 0.5, 'e': 0.94}",20,0,-197.47465578703572,"{0: 11, 1: 0, 2: 5, 3: 0, 4: 4}",0
13,False,"{'a': 0.5, 'e': 0.9349999999999999}",20,0,-142.9990642910982,"{0: 11, 1: 1, 2: 3, 3: 4, 4: 1}",0
14,False,"{'a': 0.5, 'e': 0.9299999999999999}",25,10,-2.896486521465922,"{0: 11, 1: 4, 2: 0, 3: 0, 4: 0}",1
15,False,"{'a': 0.5, 'e': 0.9249999999999999}",20,9,-41.107328525111285,"{0: 5, 1: 4, 2: 1, 3: 1, 4: 0}",1
16,False,"{'a': 0.5, 'e': 0.9199999999999999}",20,0,-95.3323423491434,"{0: 13, 1: 1, 2: 4, 3: 1, 4: 1}",0
17,False,"{'a': 0.5, 'e': 0.9149999999999999}",25,0,-84.56014999840652,"{0: 17, 1: 2, 2: 5, 3: 0, 4: 1}",0
18,False,"{'a': 0.5, 'e': 0.9099999999999999}",25,0,-55.27242852309942,"{0: 19, 1: 2, 2: 3, 3: 0, 4: 1}",0
19,False,"{'a': 0.5, 'e': 0.9049999999999999}",25,6,-74.78634641143566,"{0: 9, 1: 3, 2: 7, 3: 0, 4: 0}",1
20,False,"{'a': 0.5, 'e': 0.8999999999999999}",30,0,-174.26242428677264,"{0: 17, 1: 4, 2: 5, 3: 2, 4: 2}",0
21,False,"{'a': 0.5, 'e': 0.8949999999999999}",20,0,-23.63742203283755,"{0: 15, 1: 2, 2: 3, 3: 0, 4: 0}",0
22,False,"{'a': 0.5, 'e': 0.8899999999999999}",20,0,-58.718522601008765,"{0: 13, 1: 5, 2: 1, 3: 0, 4: 1}",0
23,False,"{'a': 0.5, 'e': 0.8849999999999999}",20,0,-102.31059276371617,"{0: 11, 1: 4, 2: 3, 3: 1, 4: 1}",0
24,False,"{'a': 0.5, 'e': 0.8799999999999999}",20,0,-116.26770873743703,"{0: 8, 1: 6, 2: 4, 3: 1, 4: 1}",0
25,False,"{'a': 0.5, 'e': 0.8749999999999999}",20,0,-128.57800471263252,"{0: 8, 1: 5, 2: 5, 3: 1, 4: 1}",0
26,False,"{'a': 0.5, 'e': 0.8699999999999999}",20,0,-119.03630696898259,"{0: 13, 1: 1, 2: 3, 3: 1, 4: 2}",0
27,False,"{'a': 0.5, 'e': 0.8649999999999999}",25,0,-56.06704934187807,"{0: 17, 1: 5, 2: 2, 3: 0, 4: 1}",0
28,False,"{'a': 0.5, 'e': 0.8599999999999999}",20,0,-95.90397217176547,"{0: 13, 1: 3, 2: 2, 3: 0, 4: 2}",0
29,False,"{'a': 0.5, 'e': 0.8549999999999999}",25,0,-119.76750279913934,"{0: 17, 1: 2, 2: 3, 3: 1, 4: 2}",0
30,False,"{'a': 0.5, 'e': 0.8499999999999999}",35,0,-125.23128747794391,"{0: 26, 1: 1, 2: 5, 3: 1, 4: 2}",0
31,False,"{'a': 0.5, 'e': 0.8449999999999999}",20,0,-126.33465620908612,"{0: 13, 1: 2, 2: 1, 3: 2, 4: 2}",0
32,False,"{'a': 0.5, 'e': 0.8399999999999999}",25,0,-73.98490108503243,"{0: 20, 1: 2, 2: 1, 3: 0, 4: 2}",0
33,False,"{'a': 0.5, 'e': 0.8349999999999999}",20,1,-42.85726505653178,"{0: 15, 1: 1, 2: 2, 3: 0, 4: 1}",1
34,False,"{'a': 0.5, 'e': 0.8299999999999998}",25,0,-120.84481322260281,"{0: 14, 1: 3, 2: 6, 3: 1, 4: 1}",0
35,False,"{'a': 0.5, 'e': 0.8249999999999998}",35,2,-107.77994517408808,"{0: 21, 1: 5, 2: 5, 3: 1, 4: 1}",1
36,False,"{'a': 0.5, 'e': 0.8199999999999998}",35,4,-132.87075876781097,"{0: 20, 1: 2, 2: 7, 3: 0, 4: 2}",1
37,False,"{'a': 0.5, 'e': 0.8149999999999998}",25,0,-100.90735859062653,"{0: 13, 1: 7, 2: 4, 3: 0, 4: 1}",0
38,False,"{'a': 0.5, 'e': 0.8099999999999998}",20,0,-70.19106488118422,"{0: 15, 1: 0, 2: 3, 3: 1, 4: 1}",0
39,False,"{'a': 0.5, 'e': 0.8049999999999998}",25,0,-170.15440293731518,"{0: 13, 1: 3, 2: 4, 3: 3, 4: 2}",0
40,False,"{'a': 0.5, 'e': 0.7999999999999998}",20,10,-49.76558364699383,"{0: 6, 1: 2, 2: 1, 3: 0, 4: 1}",1
41,False,"{'a': 0.5, 'e': 0.7949999999999998}",20,0,-83.51135793574231,"{0: 15, 1: 1, 2: 2, 3: 0, 4: 2}",0
42,False,"{'a': 0.5, 'e': 0.7899999999999998}",25,0,-104.62388502881589,"{0: 15, 1: 3, 2: 5, 3: 1, 4: 1}",0
43,False,"{'a': 0.5, 'e': 0.7849999999999998}",20,0,-45.23834637355213,"{0: 14, 1: 1, 2: 4, 3: 1, 4: 0}",0
44,False,"{'a': 0.5, 'e': 0.7799999999999998}",20,0,-141.1750147105312,"{0: 10, 1: 2, 2: 4, 3: 3, 4: 1}",0
45,False,"{'a': 0.5, 'e': 0.7749999999999998}",25,0,-119.70203428745135,"{0: 17, 1: 2, 2: 3, 3: 1, 4: 2}",0
46,False,"{'a': 0.5, 'e': 0.7699999999999998}",30,9,-107.14332445968046,"{0: 13, 1: 3, 2: 3, 3: 0, 4: 2}",1
47,False,"{'a': 0.5, 'e': 0.7649999999999998}",25,0,-41.62429879730811,"{0: 18, 1: 3, 2: 3, 3: 1, 4: 0}",0
48,False,"{'a': 0.5, 'e': 0.7599999999999998}",25,0,-181.90273089716896,"{0: 15, 1: 3, 2: 1, 3: 3, 4: 3}",0
49,False,"{'a': 0.5, 'e': 0.7549999999999998}",20,0,-107.21095957159892,"{0: 13, 1: 3, 2: 1, 3: 1, 4: 2}",0
50,False,"{'a': 0.5, 'e': 0.7499999999999998}",20,0,-234.33176393284458,"{0: 9, 1: 3, 2: 3, 3: 0, 4: 5}",0
51,False,"{'a': 0.5, 'e': 0.7449999999999998}",20,0,-160.4138779699452,"{0: 12, 1: 2, 2: 2, 3: 1, 4: 3}",0
52,False,"{'a': 0.5, 'e': 0.7399999999999998}",20,0,-78.81121308978676,"{0: 13, 1: 2, 2: 4, 3: 0, 4: 1}",0
53,False,"{'a': 0.5, 'e': 0.7349999999999998}",25,0,-37.30748553426997,"{0: 21, 1: 2, 2: 0, 3: 1, 4: 1}",0
54,False,"{'a': 0.5, 'e': 0.7299999999999998}",30,13,-13.16559685385681,"{0: 14, 1: 0, 2: 2, 3: 1, 4: 0}",1
55,False,"{'a': 0.5, 'e': 0.7249999999999998}",20,9,-27.488243107091233,"{0: 7, 1: 0, 2: 4, 3: 0, 4: 0}",1
56,False,"{'a': 0.5, 'e': 0.7199999999999998}",30,1,-109.14206333321803,"{0: 20, 1: 5, 2: 1, 3: 1, 4: 2}",1
57,False,"{'a': 0.5, 'e': 0.7149999999999997}",35,0,-27.89298226323432,"{0: 32, 1: 1, 2: 0, 3: 1, 4: 1}",0
58,False,"{'a': 0.5, 'e': 0.7099999999999997}",20,0,-73.73832240407195,"{0: 16, 1: 0, 2: 2, 3: 0, 4: 2}",0
59,False,"{'a': 0.5, 'e': 0.7049999999999997}",20,0,-197.9921092599919,"{0: 11, 1: 1, 2: 3, 3: 1, 4: 4}",1
60,False,"{'a': 0.5, 'e': 0.6999999999999997}",25,0,-84.18337188156711,"{0: 16, 1: 4, 2: 3, 3: 1, 4: 1}",0
61,False,"{'a': 0.5, 'e': 0.6949999999999997}",25,8,-81.54387581618107,"{0: 12, 1: 0, 2: 2, 3: 2, 4: 1}",1
62,False,"{'a': 0.5, 'e': 0.6899999999999997}",25,14,-61.979061223487435,"{0: 5, 1: 4, 2: 1, 3: 0, 4: 1}",1
63,False,"{'a': 0.5, 'e': 0.6849999999999997}",20,0,-68.81704893498522,"{0: 13, 1: 3, 2: 3, 3: 0, 4: 1}",0
64,False,"{'a': 0.5, 'e': 0.6799999999999997}",20,5,-48.84289096760253,"{0: 11, 1: 1, 2: 2, 3: 0, 4: 1}",1
65,False,"{'a': 0.5, 'e': 0.6749999999999997}",20,0,-101.66762784905161,"{0: 13, 1: 3, 2: 2, 3: 0, 4: 2}",0
66,False,"{'a': 0.5, 'e': 0.6699999999999997}",35,0,-83.743368044478,"{0: 26, 1: 3, 2: 4, 3: 1, 4: 1}",0
67,False,"{'a': 0.5, 'e': 0.6649999999999997}",20,2,-12.82986348263583,"{0: 15, 1: 1, 2: 1, 3: 1, 4: 0}",1
68,False,"{'a': 0.5, 'e': 0.6599999999999997}",25,0,-76.72680385368797,"{0: 14, 1: 3, 2: 8, 3: 0, 4: 0}",0
69,False,"{'a': 0.5, 'e': 0.6549999999999997}",20,0,-171.63050961353406,"{0: 13, 1: 1, 2: 2, 3: 0, 4: 4}",0
70,False,"{'a': 0.5, 'e': 0.6499999999999997}",20,2,-101.30702416343398,"{0: 12, 1: 1, 2: 3, 3: 0, 4: 2}",1
71,False,"{'a': 0.5, 'e': 0.6449999999999997}",20,0,-58.62588446067683,"{0: 13, 1: 5, 2: 1, 3: 0, 4: 1}",0
72,False,"{'a': 0.5, 'e': 0.6399999999999997}",20,0,-79.75824797833484,"{0: 13, 1: 3, 2: 2, 3: 1, 4: 1}",0
73,False,"{'a': 0.5, 'e': 0.6349999999999997}",35,0,-30.06532959288314,"{0: 28, 1: 1, 2: 6, 3: 0, 4: 0}",0
74,False,"{'a': 0.5, 'e': 0.6299999999999997}",30,3,-37.4587346054119,"{0: 20, 1: 3, 2: 3, 3: 1, 4: 0}",1
75,False,"{'a': 0.5, 'e': 0.6249999999999997}",25,4,18.99930445338716,"{0: 20, 1: 0, 2: 1, 3: 0, 4: 0}",1
76,False,"{'a': 0.5, 'e': 0.6199999999999997}",20,0,-131.68633742216525,"{0: 13, 1: 0, 2: 3, 3: 2, 4: 2}",0
77,False,"{'a': 0.5, 'e': 0.6149999999999997}",20,0,-57.92768350078399,"{0: 15, 1: 1, 2: 3, 3: 0, 4: 1}",0
78,False,"{'a': 0.5, 'e': 0.6099999999999997}",20,0,-42.84575109760347,"{0: 14, 1: 1, 2: 4, 3: 1, 4: 0}",1
