trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
42,False,"{'a': 0.5, 'e': 0.8080275083121519}",30,0,-146.91943428753996,"{0: 19, 1: 4, 2: 4, 3: 1, 4: 2}",0
43,False,"{'a': 0.5, 'e': 0.7990997669429512}",30,0,-141.07145492997518,"{0: 19, 1: 2, 2: 7, 3: 0, 4: 2}",0
44,False,"{'a': 0.5, 'e': 0.7899922314973651}",20,15,2.918414582014898,"{0: 4, 1: 1, 2: 0, 3: 0, 4: 0}",1
45,False,"{'a': 0.5, 'e': 0.7807069511324469}",20,0,-70.72427192569486,"{0: 10, 1: 3, 2: 7, 3: 0, 4: 0}",0
46,False,"{'a': 0.5, 'e': 0.7712460149971067}",25,0,-141.30260668696548,"{0: 14, 1: 2, 2: 7, 3: 0, 4: 2}",0
47,False,"{'a': 0.5, 'e': 0.7616115517620617}",30,16,-46.63833638469311,"{0: 9, 1: 0, 2: 4, 3: 1, 4: 0}",1
48,False,"{'a': 0.5, 'e': 0.751805729140895}",20,0,-94.98896599985116,"{0: 14, 1: 3, 2: 1, 3: 0, 4: 2}",0
49,False,"{'a': 0.5, 'e': 0.7418307534023283}",20,0,-49.44486316391475,"{0: 13, 1: 3, 2: 3, 3: 1, 4: 0}",0
50,False,"{'a': 0.5, 'e': 0.7316888688738209}",25,0,-70.86569237824851,"{0: 19, 1: 1, 2: 3, 3: 1, 4: 1}",0
51,False,"{'a': 0.5, 'e': 0.7213823574366063}",30,0,-139.48010899656722,"{0: 20, 1: 3, 2: 3, 3: 2, 4: 2}",0
52,False,"{'a': 0.5, 'e': 0.7109135380122773}",20,8,-64.68945286838864,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 2}",1
53,False,"{'a': 0.5, 'e': 0.7002847660410398}",20,0,-73.44958633703972,"{0: 16, 1: 1, 2: 1, 3: 0, 4: 2}",0
54,False,"{'a': 0.5, 'e': 0.6894984329517471}",25,10,-21.718780388486827,"{0: 11, 1: 0, 2: 4, 3: 0, 4: 0}",1
55,False,"{'a': 0.5, 'e': 0.6785569656238399}",35,0,-162.016074763417,"{0: 24, 1: 2, 2: 6, 3: 0, 4: 3}",0
56,False,"{'a': 0.5, 'e': 0.6674628258413082}",30,0,-109.5992152842465,"{0: 19, 1: 4, 2: 4, 3: 2, 4: 1}",0
57,False,"{'a': 0.5, 'e': 0.6562185097387998}",20,0,-125.19652411947793,"{0: 12, 1: 2, 2: 3, 3: 1, 4: 2}",0
58,False,"{'a': 0.5, 'e': 0.6448265472400012}",20,0,-92.37949688237742,"{0: 14, 1: 0, 2: 3, 3: 2, 4: 1}",0
59,False,"{'a': 0.5, 'e': 0.6332895014884152}",25,7,-50.69501678908703,"{0: 13, 1: 2, 2: 2, 3: 0, 4: 1}",1
60,False,"{'a': 0.5, 'e': 0.6216099682706646}",20,5,-21.692464221554523,"{0: 11, 1: 0, 2: 4, 3: 0, 4: 0}",1
61,False,"{'a': 0.5, 'e': 0.6097905754324503}",20,0,-176.07658977263367,"{0: 12, 1: 0, 2: 3, 3: 2, 4: 3}",0
62,False,"{'a': 0.5, 'e': 0.5978339822872983}",20,14,5.041398433073566,"{0: 5, 1: 1, 2: 0, 3: 0, 4: 0}",1
63,False,"{'a': 0.5, 'e': 0.585742879018225}",25,15,18.996369526828488,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
64,False,"{'a': 0.5, 'e': 0.5735199860724567}",20,0,-1.8445199366248133,"{0: 16, 1: 3, 2: 1, 3: 0, 4: 0}",0
65,False,"{'a': 0.5, 'e': 0.5611680535493415}",30,12,-27.67697314340625,"{0: 13, 1: 3, 2: 1, 3: 1, 4: 0}",1
66,False,"{'a': 0.5, 'e': 0.5486898605815876}",25,5,-78.68955730158034,"{0: 14, 1: 2, 2: 1, 3: 2, 4: 1}",1
67,False,"{'a': 0.5, 'e': 0.536088214709971}",25,0,-9.117282255319513,"{0: 20, 1: 2, 2: 3, 3: 0, 4: 0}",0
68,False,"{'a': 0.5, 'e': 0.5233659512516496}",25,0,-123.60324120540336,"{0: 18, 1: 0, 2: 3, 3: 2, 4: 2}",0
69,False,"{'a': 0.5, 'e': 0.5105259326622303}",20,0,-8.580062898327137,"{0: 17, 1: 0, 2: 3, 3: 0, 4: 0}",0
70,False,"{'a': 0.5, 'e': 0.497571047891727}",25,0,-55.802039221159056,"{0: 20, 1: 1, 2: 2, 3: 1, 4: 1}",0
71,False,"{'a': 0.5, 'e': 0.4845042117345603}",25,3,16.231719483129087,"{0: 20, 1: 1, 2: 1, 3: 0, 4: 0}",1
72,False,"{'a': 0.5, 'e': 0.47132836417373997}",25,12,-13.924100197320175,"{0: 9, 1: 2, 2: 2, 3: 0, 4: 0}",1
73,False,"{'a': 0.5, 'e': 0.45804646971938234}",20,12,-9.021563952436551,"{0: 6, 1: 0, 2: 2, 3: 0, 4: 0}",1
74,False,"{'a': 0.5, 'e': 0.44466151674170695}",20,2,-42.103887691650684,"{0: 14, 1: 0, 2: 1, 3: 3, 4: 0}",1
75,False,"{'a': 0.5, 'e': 0.4311765167986662}",30,18,-32.864921025044026,"{0: 10, 1: 1, 2: 0, 3: 0, 4: 1}",1
76,False,"{'a': 0.5, 'e': 0.4175945039583582}",20,0,-17.461170393325965,"{0: 16, 1: 1, 2: 3, 3: 0, 4: 0}",0
77,False,"{'a': 0.5, 'e': 0.40391853411637296}",30,16,6.972168845363254,"{0: 12, 1: 1, 2: 1, 3: 0, 4: 0}",1
78,False,"{'a': 0.5, 'e': 0.3901516843082303}",25,0,2.571405841314891,"{0: 22, 1: 1, 2: 2, 3: 0, 4: 0}",0
79,False,"{'a': 0.5, 'e': 0.3762970520170581}",20,13,5.79579810821185,"{0: 6, 1: 1, 2: 0, 3: 0, 4: 0}",1
80,False,"{'a': 0.5, 'e': 0.3623577544766736}",20,2,-7.342944576716819,"{0: 16, 1: 0, 2: 1, 3: 1, 4: 0}",1
81,False,"{'a': 0.5, 'e': 0.34833692797021715}",20,0,-61.48467140789265,"{0: 15, 1: 1, 2: 2, 3: 1, 4: 1}",0
82,False,"{'a': 0.5, 'e': 0.3342377271245026}",30,17,5.70397972991271,"{0: 11, 1: 1, 2: 1, 3: 0, 4: 0}",1
83,False,"{'a': 0.5, 'e': 0.3200633242002401}",30,13,-40.399414804080465,"{0: 14, 1: 1, 2: 0, 3: 1, 4: 1}",1
84,False,"{'a': 0.5, 'e': 0.3058169083782893}",25,8,-37.944040527775456,"{0: 14, 1: 1, 2: 0, 3: 1, 4: 1}",1
85,False,"{'a': 0.5, 'e': 0.29150168504210905}",30,18,-0.11658922239452352,"{0: 10, 1: 1, 2: 1, 3: 0, 4: 0}",1
86,False,"{'a': 0.5, 'e': 0.2771208750565576}",25,11,6.3898930634252,"{0: 12, 1: 1, 2: 1, 3: 0, 4: 0}",1
87,False,"{'a': 0.5, 'e': 0.26267771404321355}",20,6,1.2311339250991498,"{0: 12, 1: 0, 2: 2, 3: 0, 4: 0}",1
88,False,"{'a': 0.5, 'e': 0.24817545165237312}",25,16,13.705169593383435,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
89,False,"{'a': 0.5, 'e': 0.23361735083189297}",20,15,10.825506062758357,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
90,False,"{'a': 0.5, 'e': 0.21900668709304172}",25,0,-22.792519711876473,"{0: 23, 1: 0, 2: 1, 3: 0, 4: 1}",0
91,False,"{'a': 0.5, 'e': 0.2043467477735218}",20,8,13.98913829694519,"{0: 11, 1: 1, 2: 0, 3: 0, 4: 0}",1
92,False,"{'a': 0.5, 'e': 0.18964083129783446}",20,16,6.7422725439037805,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
93,False,"{'a': 0.5, 'e': 0.17489224643514614}",25,17,4.702480946381649,"{0: 7, 1: 1, 2: 0, 3: 0, 4: 0}",1
94,False,"{'a': 0.5, 'e': 0.16010431155483126}",25,15,17.101618921410026,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
95,False,"{'a': 0.5, 'e': 0.14528035387985133}",25,13,-16.9539017970612,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 1}",1
96,False,"{'a': 0.5, 'e': 0.13042370873814554}",20,9,-2.960012557022341,"{0: 10, 1: 0, 2: 0, 3: 1, 4: 0}",1
97,False,"{'a': 0.5, 'e': 0.11553771881219456}",20,8,4.782351758809682,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
98,False,"{'a': 0.5, 'e': 0.10062573338693172}",20,12,13.591458849261683,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
99,False,"{'a': 0.5, 'e': 0.08569110759616867}",35,21,27.198015274500108,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
100,False,"{'a': 0.5, 'e': 0.0707372016677029}",30,2,5.3431258271518125,"{0: 27, 1: 0, 2: 0, 3: 0, 4: 1}",1
101,False,"{'a': 0.5, 'e': 0.055767380167282464}",25,9,27.306053902502857,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
102,False,"{'a': 0.5, 'e': 0.040785011241591035}",25,16,10.83902742005265,"{0: 8, 1: 1, 2: 0, 3: 0, 4: 0}",1
1,True,"{'a': 0.0, 'e': 0.0}",25,7,32.4357568881791,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
2,True,"{'a': 0.0, 'e': 0.0}",20,15,9.916148313768502,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
3,True,"{'a': 0.0, 'e': 0.0}",25,12,26.8683858603526,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
4,True,"{'a': 0.0, 'e': 0.0}",30,19,19.872139297669992,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
5,True,"{'a': 0.0, 'e': 0.0}",25,1,23.610782716768092,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 0}",1
6,True,"{'a': 0.0, 'e': 0.0}",25,14,22.156857371129487,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
7,True,"{'a': 0.0, 'e': 0.0}",25,12,23.104661055813473,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
8,True,"{'a': 0.0, 'e': 0.0}",25,18,11.276369656967438,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
9,True,"{'a': 0.0, 'e': 0.0}",20,11,13.233118912115014,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
10,True,"{'a': 0.0, 'e': 0.0}",30,20,19.535307981443626,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
