trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
107,False,"{'a': 0.5, 'e': 0.19275637632995296}",20,3,18.42556752086036,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
108,False,"{'a': 0.5, 'e': 0.19202634084155784}",20,10,18.462800068832898,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
109,False,"{'a': 0.5, 'e': 0.19130437214451873}",20,12,12.033788326981128,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
110,False,"{'a': 0.5, 'e': 0.19059030831128654}",25,7,-27.21229007702578,"{0: 14, 1: 1, 2: 2, 3: 1, 4: 0}",1
111,False,"{'a': 0.5, 'e': 0.1898839920994857}",30,7,-13.901990028501084,"{0: 20, 1: 1, 2: 1, 3: 0, 4: 1}",1
112,False,"{'a': 0.5, 'e': 0.1891852707755854}",20,9,-26.74235762896521,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 1}",1
113,False,"{'a': 0.5, 'e': 0.18849399594671423}",20,6,25.014462574030315,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
114,False,"{'a': 0.5, 'e': 0.18781002340017372}",25,3,29.079482198391453,"{0: 21, 1: 1, 2: 0, 3: 0, 4: 0}",1
115,False,"{'a': 0.5, 'e': 0.1871332129502341}",20,15,7.765327972838612,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
116,False,"{'a': 0.5, 'e': 0.18646342829182194}",30,18,21.802683438966273,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
117,False,"{'a': 0.5, 'e': 0.18580053686073272}",20,5,-50.68285881014501,"{0: 12, 1: 0, 2: 1, 3: 1, 4: 1}",1
118,False,"{'a': 0.5, 'e': 0.1851444097000256}",20,9,13.691595370099591,"{0: 10, 1: 1, 2: 0, 3: 0, 4: 0}",1
119,False,"{'a': 0.5, 'e': 0.18449492133227502}",20,12,8.234801495584076,"{0: 7, 1: 1, 2: 0, 3: 0, 4: 0}",1
120,False,"{'a': 0.5, 'e': 0.18385194963737744}",25,16,13.457042008294334,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
121,False,"{'a': 0.5, 'e': 0.18321537573562724}",20,11,15.955719039546063,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
122,False,"{'a': 0.5, 'e': 0.18258508387579198}",20,0,28.54032875203744,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
123,False,"{'a': 0.5, 'e': 0.18196096132793566}",20,9,20.338510017389368,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
124,False,"{'a': 0.5, 'e': 0.18134289828075084}",20,0,-13.1155209409928,"{0: 15, 1: 3, 2: 2, 3: 0, 4: 0}",0
125,False,"{'a': 0.5, 'e': 0.18073078774317564}",25,5,26.53194771140004,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",1
126,False,"{'a': 0.5, 'e': 0.18012452545008428}",20,6,11.435274727575264,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
127,False,"{'a': 0.5, 'e': 0.17952400977185096}",30,0,25.950573037712964,"{0: 29, 1: 0, 2: 1, 3: 0, 4: 0}",0
128,False,"{'a': 0.5, 'e': 0.1789291416275995}",25,0,10.529030958612122,"{0: 22, 1: 2, 2: 1, 3: 0, 4: 0}",0
129,False,"{'a': 0.5, 'e': 0.17833982440196117}",20,6,25.259472771042,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
130,False,"{'a': 0.5, 'e': 0.17775596386517212}",20,9,16.96464237940865,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
131,False,"{'a': 0.5, 'e': 0.1771774680963526}",30,0,10.357427918217859,"{0: 27, 1: 0, 2: 3, 3: 0, 4: 0}",0
132,False,"{'a': 0.5, 'e': 0.17660424740981756}",25,3,-3.3655406722722265,"{0: 19, 1: 2, 2: 0, 3: 1, 4: 0}",1
133,False,"{'a': 0.5, 'e': 0.17603621428427724}",20,9,8.050593009873811,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
134,False,"{'a': 0.5, 'e': 0.1754732832947935}",25,15,9.724826469037133,"{0: 9, 1: 1, 2: 0, 3: 0, 4: 0}",1
135,False,"{'a': 0.5, 'e': 0.17491537104736488}",30,0,33.542059566679995,"{0: 29, 1: 1, 2: 0, 3: 0, 4: 0}",0
136,False,"{'a': 0.5, 'e': 0.17436239611602045}",30,16,18.21896482106376,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
137,False,"{'a': 0.5, 'e': 0.17381427898230778}",35,15,14.473471180726401,"{0: 17, 1: 2, 2: 1, 3: 0, 4: 0}",1
138,False,"{'a': 0.5, 'e': 0.17327094197706855}",20,12,16.537327831362063,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
139,False,"{'a': 0.5, 'e': 0.1727323092243983}",25,5,-17.286438204196855,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 1}",1
140,False,"{'a': 0.5, 'e': 0.17219830658769347}",20,1,-15.820940139443486,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 1}",1
141,False,"{'a': 0.5, 'e': 0.1716688616176944}",20,11,-9.736894461940164,"{0: 7, 1: 0, 2: 2, 3: 0, 4: 0}",1
142,False,"{'a': 0.5, 'e': 0.17114390350243575}",25,15,19.540648100130312,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
143,False,"{'a': 0.5, 'e': 0.17062336301902276}",20,8,-0.008037751435695517,"{0: 11, 1: 0, 2: 0, 3: 1, 4: 0}",1
144,False,"{'a': 0.5, 'e': 0.1701071724871533}",25,12,20.844984605037258,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
145,False,"{'a': 0.5, 'e': 0.16959526572431155}",25,9,29.533519641547098,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
146,False,"{'a': 0.5, 'e': 0.16908757800256197}",25,5,30.925422987841273,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
147,False,"{'a': 0.5, 'e': 0.1685840460068755}",20,12,9.594635211765482,"{0: 7, 1: 1, 2: 0, 3: 0, 4: 0}",1
148,False,"{'a': 0.5, 'e': 0.16808460779492468}",25,13,13.436262296090826,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
149,False,"{'a': 0.5, 'e': 0.16758920275828498}",20,8,-20.727290316872867,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 1}",1
150,False,"{'a': 0.5, 'e': 0.1670977715849853}",25,4,-26.09363262314713,"{0: 18, 1: 1, 2: 1, 3: 0, 4: 1}",1
151,False,"{'a': 0.5, 'e': 0.16661025622335096}",25,14,13.446681967730951,"{0: 10, 1: 1, 2: 0, 3: 0, 4: 0}",1
152,False,"{'a': 0.5, 'e': 0.16612659984708766}",25,11,-17.094007217927665,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 1}",1
153,False,"{'a': 0.5, 'e': 0.1656467468215549}",25,10,-32.43907298270467,"{0: 12, 1: 2, 2: 0, 3: 0, 4: 1}",1
154,False,"{'a': 0.5, 'e': 0.16517064267118076}",25,1,16.93346189687584,"{0: 22, 1: 1, 2: 1, 3: 0, 4: 0}",1
155,False,"{'a': 0.5, 'e': 0.16469823404797385}",30,20,-15.290649674833332,"{0: 8, 1: 0, 2: 1, 3: 1, 4: 0}",1
156,False,"{'a': 0.5, 'e': 0.1642294687010863}",30,12,19.67108923739908,"{0: 16, 1: 2, 2: 0, 3: 0, 4: 0}",1
157,False,"{'a': 0.5, 'e': 0.16376429544738835}",25,0,7.943825331711084,"{0: 22, 1: 0, 2: 3, 3: 0, 4: 0}",0
158,False,"{'a': 0.5, 'e': 0.1633026641430133}",20,13,12.848747145218887,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
159,False,"{'a': 0.5, 'e': 0.16284452565583618}",25,19,9.428858038277653,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
160,False,"{'a': 0.5, 'e': 0.16238983183884775}",25,18,1.6089544413661008,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 0}",1
161,False,"{'a': 0.5, 'e': 0.1619385355043922}",25,0,-1.135567930326185,"{0: 22, 1: 1, 2: 1, 3: 1, 4: 0}",0
162,False,"{'a': 0.5, 'e': 0.1614905903992328}",20,6,-2.596476029399331,"{0: 12, 1: 1, 2: 0, 3: 1, 4: 0}",1
163,False,"{'a': 0.5, 'e': 0.16104595118041548}",30,18,11.494617636688933,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
164,False,"{'a': 0.5, 'e': 0.1606045733918991}",35,2,28.412731250761745,"{0: 31, 1: 1, 2: 0, 3: 1, 4: 0}",1
165,False,"{'a': 0.5, 'e': 0.16016641344192456}",20,12,8.096856627464506,"{0: 7, 1: 1, 2: 0, 3: 0, 4: 0}",1
166,False,"{'a': 0.5, 'e': 0.1597314285810944}",20,0,7.719391044610976,"{0: 19, 1: 0, 2: 0, 3: 1, 4: 0}",0
167,False,"{'a': 0.5, 'e': 0.15929957688113627}",30,22,-0.5816525674030308,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
168,False,"{'a': 0.5, 'e': 0.15887081721432572}",25,5,-30.75590941854099,"{0: 17, 1: 0, 2: 2, 3: 0, 4: 1}",1
169,False,"{'a': 0.5, 'e': 0.1584451092335435}",20,14,0.4306806414226769,"{0: 5, 1: 0, 2: 1, 3: 0, 4: 0}",1
170,False,"{'a': 0.5, 'e': 0.15802241335294415}",20,11,14.0749582326768,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
171,False,"{'a': 0.5, 'e': 0.15760269072921412}",30,16,25.69638356307315,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
172,False,"{'a': 0.5, 'e': 0.15718590324339776}",20,0,21.64929789162528,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",0
173,False,"{'a': 0.5, 'e': 0.1567720134832704}",20,16,8.788646766629148,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
174,False,"{'a': 0.5, 'e': 0.15636098472624033}",20,0,23.097764454149498,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",1
175,False,"{'a': 0.5, 'e': 0.15595278092275927}",30,19,17.067415816017093,"{0: 10, 1: 1, 2: 0, 3: 0, 4: 0}",1
176,False,"{'a': 0.5, 'e': 0.15554736668022418}",25,10,29.30735762935335,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
177,False,"{'a': 0.5, 'e': 0.15514470724735352}",20,15,8.410863087256981,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
178,False,"{'a': 0.5, 'e': 0.15474476849902058}",20,0,6.711895896537621,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",0
179,False,"{'a': 0.5, 'e': 0.15434751692152843}",20,4,26.88465233629616,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
180,False,"{'a': 0.5, 'e': 0.15395291959831148}",20,10,16.27794732684069,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
181,False,"{'a': 0.5, 'e': 0.15356094419604838}",20,0,26.705039817059802,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
182,False,"{'a': 0.5, 'e': 0.15317155895117268}",20,13,-0.2906083826976569,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 0}",1
183,False,"{'a': 0.5, 'e': 0.15278473265676823}",20,4,23.624797294758622,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
184,False,"{'a': 0.5, 'e': 0.15240043464983438}",20,10,-6.59354079753761,"{0: 8, 1: 0, 2: 2, 3: 0, 4: 0}",1
185,False,"{'a': 0.5, 'e': 0.15201863479891153}",25,5,12.979105814066244,"{0: 19, 1: 0, 2: 0, 3: 1, 4: 0}",1
186,False,"{'a': 0.5, 'e': 0.15163930349205212}",35,24,10.069056335761083,"{0: 10, 1: 1, 2: 0, 3: 0, 4: 0}",1
187,False,"{'a': 0.5, 'e': 0.15126241162512744}",25,15,14.833531071416086,"{0: 9, 1: 1, 2: 0, 3: 0, 4: 0}",1
188,False,"{'a': 0.5, 'e': 0.1508879305904584}",30,16,23.215603072338496,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
189,False,"{'a': 0.5, 'e': 0.15051583226576015}",25,18,10.831664702553487,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
190,False,"{'a': 0.5, 'e': 0.15014608900338888}",25,12,-20.430024062851018,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 1}",1
191,False,"{'a': 0.5, 'e': 0.1497786736198835}",20,15,-2.610054505079704,"{0: 4, 1: 0, 2: 1, 3: 0, 4: 0}",1
1,True,"{'a': 0.0, 'e': 0.0}",20,3,30.97636016017899,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
2,True,"{'a': 0.0, 'e': 0.0}",20,4,24.70708835130776,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
3,True,"{'a': 0.0, 'e': 0.0}",20,16,7.411448172045057,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
4,True,"{'a': 0.0, 'e': 0.0}",20,2,31.409926696505718,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
5,True,"{'a': 0.0, 'e': 0.0}",25,16,15.646111465885578,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
6,True,"{'a': 0.0, 'e': 0.0}",30,8,38.216567159093906,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
7,True,"{'a': 0.0, 'e': 0.0}",20,14,10.396851044613975,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
8,True,"{'a': 0.0, 'e': 0.0}",25,10,25.401071555191614,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
9,True,"{'a': 0.0, 'e': 0.0}",25,9,30.54282606521956,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
10,True,"{'a': 0.0, 'e': 0.0}",30,8,38.63319972952792,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
