trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
91,False,"{'a': 0.9, 'e': 0.5449999999999996}",35,0,-127.4242734264995,"{0: 25, 1: 2, 2: 5, 3: 1, 4: 2}",0
92,False,"{'a': 0.9, 'e': 0.5399999999999996}",20,11,-112.28415179367141,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 3}",1
93,False,"{'a': 0.9, 'e': 0.5349999999999996}",25,0,-26.997528578584696,"{0: 20, 1: 1, 2: 3, 3: 1, 4: 0}",0
94,False,"{'a': 0.9, 'e': 0.5299999999999996}",20,12,4.621901244274906,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
95,False,"{'a': 0.9, 'e': 0.5249999999999996}",20,0,-122.63603674963358,"{0: 14, 1: 2, 2: 1, 3: 0, 4: 3}",0
96,False,"{'a': 0.9, 'e': 0.5199999999999996}",20,13,-13.121883791756053,"{0: 5, 1: 0, 2: 2, 3: 0, 4: 0}",1
97,False,"{'a': 0.9, 'e': 0.5149999999999996}",20,0,-83.08533847630073,"{0: 15, 1: 2, 2: 1, 3: 0, 4: 2}",0
98,False,"{'a': 0.9, 'e': 0.5099999999999996}",20,0,-54.4952499217174,"{0: 14, 1: 0, 2: 5, 3: 1, 4: 0}",0
99,False,"{'a': 0.9, 'e': 0.5049999999999996}",20,16,8.055916468014749,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
100,False,"{'a': 0.9, 'e': 0.49999999999999956}",20,0,-11.057867986165805,"{0: 16, 1: 3, 2: 1, 3: 0, 4: 0}",0
1,True,"{'a': 0.0, 'e': 0.0}",20,0,31.068240991298122,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
2,True,"{'a': 0.0, 'e': 0.0}",20,11,17.524220356710266,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
3,True,"{'a': 0.0, 'e': 0.0}",20,0,30.86645135177005,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
4,True,"{'a': 0.0, 'e': 0.0}",25,14,19.65858985677321,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
5,True,"{'a': 0.0, 'e': 0.0}",20,7,23.425373513270948,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
6,True,"{'a': 0.0, 'e': 0.0}",20,9,18.540724485676055,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
7,True,"{'a': 0.0, 'e': 0.0}",35,0,50.12939880750277,"{0: 35, 1: 0, 2: 0, 3: 0, 4: 0}",0
8,True,"{'a': 0.0, 'e': 0.0}",20,8,21.767155807063677,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
9,True,"{'a': 0.0, 'e': 0.0}",20,12,14.859875047393052,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
10,True,"{'a': 0.0, 'e': 0.0}",25,12,24.90430461046344,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
