trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
1,False,"{'a': 0.03, 'e': 0.9995500337489875}",25,0,-219.15438886863365,"{0: 11, 1: 6, 2: 4, 3: 0, 4: 4}",0
2,False,"{'a': 0.03, 'e': 0.9982005399352042}",20,0,-140.5496373415469,"{0: 13, 1: 2, 2: 2, 3: 0, 4: 3}",0
3,False,"{'a': 0.03, 'e': 0.9959527330119943}",30,0,-116.35618158422986,"{0: 20, 1: 3, 2: 5, 3: 0, 4: 2}",0
4,False,"{'a': 0.03, 'e': 0.9928086358538663}",30,0,-215.15546006449222,"{0: 16, 1: 2, 2: 6, 3: 4, 4: 2}",0
5,False,"{'a': 0.03, 'e': 0.9887710779360422}",35,0,-166.85532382949523,"{0: 19, 1: 4, 2: 9, 3: 2, 4: 1}",0
6,False,"{'a': 0.03, 'e': 0.9838436927881214}",30,0,-143.96152417664317,"{0: 18, 1: 4, 2: 5, 3: 1, 4: 2}",0
7,False,"{'a': 0.03, 'e': 0.9780309147241483}",20,0,-57.70399852390981,"{0: 12, 1: 2, 2: 6, 3: 0, 4: 0}",0
8,False,"{'a': 0.03, 'e': 0.9713379748520297}",30,0,-160.0767478732241,"{0: 20, 1: 1, 2: 6, 3: 0, 4: 3}",0
9,False,"{'a': 0.03, 'e': 0.9637708963658905}",20,0,-29.33498922379076,"{0: 14, 1: 3, 2: 3, 3: 0, 4: 0}",0
10,False,"{'a': 0.03, 'e': 0.955336489125606}",30,0,-116.2950332470011,"{0: 17, 1: 5, 2: 5, 3: 3, 4: 0}",0
11,False,"{'a': 0.03, 'e': 0.946042343528387}",20,0,-150.43159075686708,"{0: 12, 1: 3, 2: 1, 3: 1, 4: 3}",0
12,False,"{'a': 0.03, 'e': 0.9358968236779348}",20,5,-23.199517874692557,"{0: 12, 1: 0, 2: 2, 3: 1, 4: 0}",1
13,False,"{'a': 0.03, 'e': 0.9249090598573131}",20,0,-170.43924892301865,"{0: 12, 1: 0, 2: 4, 3: 1, 4: 3}",0
14,False,"{'a': 0.03, 'e': 0.9130889403123083}",20,0,-47.58375443672312,"{0: 14, 1: 2, 2: 3, 3: 1, 4: 0}",0
15,False,"{'a': 0.03, 'e': 0.900447102352677}",20,0,-121.28597746322754,"{0: 9, 1: 3, 2: 6, 3: 1, 4: 1}",1
16,False,"{'a': 0.03, 'e': 0.8869949227792842}",25,0,-208.52894505794842,"{0: 13, 1: 1, 2: 6, 3: 2, 4: 3}",0
17,False,"{'a': 0.03, 'e': 0.8727445076457513}",20,12,-11.329162584825157,"{0: 6, 1: 0, 2: 2, 3: 0, 4: 0}",1
18,False,"{'a': 0.03, 'e': 0.8577086813638242}",25,0,-156.8802520024273,"{0: 15, 1: 4, 2: 3, 3: 0, 4: 3}",0
19,False,"{'a': 0.03, 'e': 0.8419009751622688}",20,0,-139.03600305199157,"{0: 12, 1: 3, 2: 2, 3: 0, 4: 3}",0
20,False,"{'a': 0.03, 'e': 0.8253356149096783}",20,0,-120.47556702324438,"{0: 11, 1: 1, 2: 5, 3: 2, 4: 1}",0
21,False,"{'a': 0.03, 'e': 0.8080275083121519}",20,0,-61.24099283828242,"{0: 15, 1: 1, 2: 3, 3: 0, 4: 1}",0
22,False,"{'a': 0.03, 'e': 0.7899922314973651}",20,0,-143.79005272462095,"{0: 13, 1: 1, 2: 3, 3: 0, 4: 3}",0
23,False,"{'a': 0.03, 'e': 0.7712460149971067}",20,0,-161.3717884440974,"{0: 7, 1: 4, 2: 7, 3: 0, 4: 2}",0
24,False,"{'a': 0.03, 'e': 0.751805729140895}",20,10,-15.963841660223576,"{0: 6, 1: 3, 2: 1, 3: 0, 4: 0}",1
25,False,"{'a': 0.03, 'e': 0.7316888688738209}",30,0,-172.95307366164334,"{0: 22, 1: 0, 2: 4, 3: 0, 4: 4}",0
26,False,"{'a': 0.03, 'e': 0.7109135380122773}",20,13,3.0556543271278898,"{0: 6, 1: 1, 2: 0, 3: 0, 4: 0}",1
27,False,"{'a': 0.03, 'e': 0.6894984329517471}",20,0,-55.0437651270385,"{0: 15, 1: 2, 2: 2, 3: 0, 4: 1}",0
28,False,"{'a': 0.03, 'e': 0.6674628258413082}",35,21,-6.624167147041985,"{0: 11, 1: 1, 2: 2, 3: 0, 4: 0}",1
29,False,"{'a': 0.03, 'e': 0.6448265472400012}",30,0,-90.57157449113299,"{0: 20, 1: 2, 2: 7, 3: 0, 4: 1}",0
30,False,"{'a': 0.03, 'e': 0.6216099682706646}",20,1,-31.710527988683655,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 1}",1
31,False,"{'a': 0.03, 'e': 0.5978339822872983}",30,0,-88.60589525370325,"{0: 20, 1: 5, 2: 3, 3: 1, 4: 1}",0
32,False,"{'a': 0.03, 'e': 0.5735199860724567}",25,0,-95.39708580044262,"{0: 19, 1: 0, 2: 2, 3: 3, 4: 1}",0
33,False,"{'a': 0.03, 'e': 0.5486898605815876}",20,0,-4.410901351710818,"{0: 16, 1: 2, 2: 2, 3: 0, 4: 0}",0
34,False,"{'a': 0.03, 'e': 0.5233659512516496}",30,0,-137.37598558048916,"{0: 22, 1: 3, 2: 1, 3: 1, 4: 3}",0
35,False,"{'a': 0.03, 'e': 0.497571047891727}",20,0,-0.8917410686070254,"{0: 17, 1: 2, 2: 1, 3: 0, 4: 0}",0
36,False,"{'a': 0.03, 'e': 0.47132836417373997}",25,8,-51.598186015291034,"{0: 12, 1: 1, 2: 3, 3: 0, 4: 1}",1
37,False,"{'a': 0.03, 'e': 0.44466151674170695}",25,0,-23.370503073372202,"{0: 20, 1: 1, 2: 4, 3: 0, 4: 0}",0
38,False,"{'a': 0.03, 'e': 0.4175945039583582}",25,0,-38.67112941317764,"{0: 18, 1: 1, 2: 6, 3: 0, 4: 0}",0
39,False,"{'a': 0.03, 'e': 0.3901516843082303}",20,0,-35.040113757646886,"{0: 16, 1: 2, 2: 1, 3: 0, 4: 1}",0
40,False,"{'a': 0.03, 'e': 0.3623577544766736}",20,10,18.43104763289883,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
41,False,"{'a': 0.03, 'e': 0.3342377271245026}",20,9,6.436619719785633,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
42,False,"{'a': 0.03, 'e': 0.3058169083782893}",30,6,-36.54942759161765,"{0: 20, 1: 1, 2: 1, 3: 1, 4: 1}",1
43,False,"{'a': 0.03, 'e': 0.2771208750565576}",30,12,-61.23797911536891,"{0: 14, 1: 0, 2: 2, 3: 1, 4: 1}",1
44,False,"{'a': 0.03, 'e': 0.24817545165237312}",20,0,22.716538349162025,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
45,False,"{'a': 0.03, 'e': 0.21900668709304172}",25,0,-16.754689332407665,"{0: 23, 1: 0, 2: 1, 3: 0, 4: 1}",0
46,False,"{'a': 0.03, 'e': 0.18964083129783446}",25,0,32.543056765807975,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
47,False,"{'a': 0.03, 'e': 0.16010431155483126}",25,6,-5.735599601770851,"{0: 17, 1: 0, 2: 1, 3: 1, 4: 0}",1
48,False,"{'a': 0.03, 'e': 0.13042370873814554}",20,11,15.020689978371061,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
49,False,"{'a': 0.03, 'e': 0.10062573338693172}",25,0,2.8421004299614685,"{0: 22, 1: 0, 2: 3, 3: 0, 4: 0}",0
50,False,"{'a': 0.03, 'e': 0.0707372016677029}",20,3,28.758439945807606,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
51,False,"{'a': 0.03, 'e': 0.040785011241591035}",20,9,9.577543483083785,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
1,True,"{'a': 0.0, 'e': 0.0}",20,0,29.778183079996058,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
2,True,"{'a': 0.0, 'e': 0.0}",30,21,-6.782805379291228,"{0: 8, 1: 0, 2: 0, 3: 1, 4: 0}",1
3,True,"{'a': 0.0, 'e': 0.0}",25,20,10.672350663102991,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
4,True,"{'a': 0.0, 'e': 0.0}",20,13,9.557793934072265,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
5,True,"{'a': 0.0, 'e': 0.0}",25,8,26.23938497823508,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
6,True,"{'a': 0.0, 'e': 0.0}",20,9,14.681294422704608,"{0: 10, 1: 1, 2: 0, 3: 0, 4: 0}",1
7,True,"{'a': 0.0, 'e': 0.0}",30,16,25.534079032508156,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
8,True,"{'a': 0.0, 'e': 0.0}",25,0,-94.90584753421922,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 3}",0
9,True,"{'a': 0.0, 'e': 0.0}",20,3,29.036075222762577,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
10,True,"{'a': 0.0, 'e': 0.0}",30,12,31.8973320237199,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
